DataSet,Atribute,Operator,Fairness,Time
bank,age,State of art,0.008849457906423198,1085
bank,age,State of art,0.008849457906423198,1090
bank,age,State of art,0.008849457906423198,1095
bank,age,State of art,0.008849457906423198,1100
bank,age,State of art,0.008849457906423198,1105
bank,age,State of art,0.008849457906423198,1110
bank,age,State of art,0.008849457906423198,1115
bank,age,State of art,0.008849457906423198,1120
bank,age,State of art,0.008849457906423198,1125
bank,age,State of art,0.008849457906423198,1130
bank,age,State of art,0.008849457906423198,1135
bank,age,State of art,0.008849457906423198,1140
bank,age,State of art,0.008849457906423198,1145
bank,age,State of art,0.008849457906423198,1150
bank,age,State of art,0.008849457906423198,1155
compas,race,State of art,0.11455114335224734,0
compas,race,State of art,0.06728084450750796,5
compas,race,State of art,0.06728084450750796,10
compas,race,State of art,0.032608399644249664,15
compas,race,State of art,0.032608399644249664,20
compas,race,State of art,0.013818817262367111,25
compas,race,State of art,0.013818817262367111,30
compas,race,State of art,0.013818817262367111,35
compas,race,State of art,0.013818817262367111,40
compas,race,State of art,0.013818817262367111,45
compas,race,State of art,0.013818817262367111,50
compas,race,State of art,0.013818817262367111,55
compas,race,State of art,0.013818817262367111,60
compas,race,State of art,0.013818817262367111,65
compas,race,State of art,0.013818817262367111,70
compas,race,State of art,0.013818817262367111,75
compas,race,State of art,0.013818817262367111,80
compas,race,State of art,0.013818817262367111,85
compas,race,State of art,0.013818817262367111,90
compas,race,State of art,0.013818817262367111,95
compas,race,State of art,0.013818817262367111,100
compas,race,State of art,0.013818817262367111,105
compas,race,State of art,0.013818817262367111,110
compas,race,State of art,0.013818817262367111,115
compas,race,State of art,0.013818817262367111,120
compas,race,State of art,0.013818817262367111,125
compas,race,State of art,0.013818817262367111,130
compas,race,State of art,0.013818817262367111,135
compas,race,State of art,0.013818817262367111,140
compas,race,State of art,0.013818817262367111,145
compas,race,State of art,0.013818817262367111,150
compas,race,State of art,0.013818817262367111,155
compas,race,State of art,0.013818817262367111,160
compas,race,State of art,0.013818817262367111,165
compas,race,State of art,0.013818817262367111,170
compas,race,State of art,0.013818817262367111,175
compas,race,State of art,0.013818817262367111,180
compas,race,State of art,0.013818817262367111,185
compas,race,State of art,0.013818817262367111,190
compas,race,State of art,0.013818817262367111,195
compas,race,State of art,0.013818817262367111,200
compas,race,State of art,0.013818817262367111,205
compas,race,State of art,0.013818817262367111,210
compas,race,State of art,0.013818817262367111,215
compas,race,State of art,0.013818817262367111,220
compas,race,State of art,0.013818817262367111,225
compas,race,State of art,0.013818817262367111,230
compas,race,State of art,0.013818817262367111,235
compas,race,State of art,0.013818817262367111,240
compas,race,State of art,0.013818817262367111,245
compas,race,State of art,0.013818817262367111,250
compas,race,State of art,0.013818817262367111,255
compas,race,State of art,0.013818817262367111,260
compas,race,State of art,0.013818817262367111,265
compas,race,State of art,0.013818817262367111,270
compas,race,State of art,0.013818817262367111,275
compas,race,State of art,0.013818817262367111,280
compas,race,State of art,0.013818817262367111,285
compas,race,State of art,0.013818817262367111,290
compas,race,State of art,0.013818817262367111,295
compas,race,State of art,0.013818817262367111,300
compas,race,State of art,0.013818817262367111,305
compas,race,State of art,0.013818817262367111,310
compas,race,State of art,0.013818817262367111,315
compas,race,State of art,0.013818817262367111,320
compas,race,State of art,0.013818817262367111,325
compas,race,State of art,0.013818817262367111,330
compas,race,State of art,0.013818817262367111,335
compas,race,State of art,0.013818817262367111,340
compas,race,State of art,0.013818817262367111,345
compas,race,State of art,0.013818817262367111,350
compas,race,State of art,0.013818817262367111,355
compas,race,State of art,0.013818817262367111,360
compas,race,State of art,0.013818817262367111,365
compas,race,State of art,0.013818817262367111,370
compas,race,State of art,0.013818817262367111,375
compas,race,State of art,0.013818817262367111,380
compas,race,State of art,0.013818817262367111,385
compas,race,State of art,0.013818817262367111,390
compas,race,State of art,0.013818817262367111,395
compas,race,State of art,0.013818817262367111,400
compas,race,State of art,0.013818817262367111,405
compas,race,State of art,0.013818817262367111,410
compas,race,State of art,0.013818817262367111,415
compas,race,State of art,0.013818817262367111,420
compas,race,State of art,0.013818817262367111,425
compas,race,State of art,0.013818817262367111,430
compas,race,State of art,0.013818817262367111,435
compas,race,State of art,0.013818817262367111,440
compas,race,State of art,0.013818817262367111,445
compas,race,State of art,0.013818817262367111,450
compas,race,State of art,0.013818817262367111,455
compas,race,State of art,0.013818817262367111,460
compas,race,State of art,0.013818817262367111,465
compas,race,State of art,0.013818817262367111,470
compas,race,State of art,0.013818817262367111,475
compas,race,State of art,0.013818817262367111,480
compas,race,State of art,0.013818817262367111,485
compas,race,State of art,0.013818817262367111,490
compas,race,State of art,0.013818817262367111,495
compas,race,State of art,0.013818817262367111,500
compas,race,State of art,0.013818817262367111,505
compas,race,State of art,0.013818817262367111,510
compas,race,State of art,0.013818817262367111,515
compas,race,State of art,0.013818817262367111,520
compas,race,State of art,0.013818817262367111,525
compas,race,State of art,0.013818817262367111,530
compas,race,State of art,0.013818817262367111,535
compas,race,State of art,0.013818817262367111,540
compas,race,State of art,0.013818817262367111,545
compas,race,State of art,0.013818817262367111,550
compas,race,State of art,0.013818817262367111,555
compas,race,State of art,0.013818817262367111,560
compas,race,State of art,0.013818817262367111,565
compas,race,State of art,0.013818817262367111,570
compas,race,State of art,0.013818817262367111,575
compas,race,State of art,0.013818817262367111,580
compas,race,State of art,0.013818817262367111,585
compas,race,State of art,0.013818817262367111,590
compas,race,State of art,0.013818817262367111,595
compas,race,State of art,0.013818817262367111,600
compas,race,State of art,0.013818817262367111,605
compas,race,State of art,0.013818817262367111,610
compas,race,State of art,0.013818817262367111,615
compas,race,State of art,0.013818817262367111,620
compas,race,State of art,0.013818817262367111,625
compas,race,State of art,0.013818817262367111,630
compas,race,State of art,0.013818817262367111,635
compas,race,State of art,0.013818817262367111,640
compas,race,State of art,0.013818817262367111,645
compas,race,State of art,0.013818817262367111,650
compas,race,State of art,0.013818817262367111,655
compas,race,State of art,0.013818817262367111,660
compas,race,State of art,0.013818817262367111,665
compas,race,State of art,0.013818817262367111,670
compas,race,State of art,0.013818817262367111,675
compas,race,State of art,0.013818817262367111,680
compas,race,State of art,0.013818817262367111,685
compas,race,State of art,0.013818817262367111,690
compas,race,State of art,0.013818817262367111,695
compas,race,State of art,0.013818817262367111,700
compas,race,State of art,0.013818817262367111,705
compas,race,State of art,0.013818817262367111,710
compas,race,State of art,0.013818817262367111,715
compas,race,State of art,0.013818817262367111,720
compas,race,State of art,0.013818817262367111,725
compas,race,State of art,0.013818817262367111,730
compas,race,State of art,0.013818817262367111,735
compas,race,State of art,0.013818817262367111,740
compas,race,State of art,0.013818817262367111,745
compas,race,State of art,0.013818817262367111,750
compas,race,State of art,0.013818817262367111,755
compas,race,State of art,0.013818817262367111,760
compas,race,State of art,0.013818817262367111,765
compas,race,State of art,0.013818817262367111,770
compas,race,State of art,0.013818817262367111,775
compas,race,State of art,0.013818817262367111,780
compas,race,State of art,0.013818817262367111,785
compas,race,State of art,0.013818817262367111,790
compas,race,State of art,0.013818817262367111,795
compas,race,State of art,0.013818817262367111,800
compas,race,State of art,0.013818817262367111,805
compas,race,State of art,0.013818817262367111,810
compas,race,State of art,0.013818817262367111,815
compas,race,State of art,0.013818817262367111,820
compas,race,State of art,0.013818817262367111,825
compas,race,State of art,0.013818817262367111,830
compas,race,State of art,0.013818817262367111,835
compas,race,State of art,0.013818817262367111,840
compas,race,State of art,0.013818817262367111,845
compas,race,State of art,0.013818817262367111,850
compas,race,State of art,0.013818817262367111,855
compas,race,State of art,0.013818817262367111,860
compas,race,State of art,0.013818817262367111,865
compas,race,State of art,0.013818817262367111,870
compas,race,State of art,0.013818817262367111,875
compas,race,State of art,0.013818817262367111,880
compas,race,State of art,0.013818817262367111,885
compas,race,State of art,0.013818817262367111,890
compas,race,State of art,0.013818817262367111,895
compas,race,State of art,0.013818817262367111,900
compas,race,State of art,0.013818817262367111,905
compas,race,State of art,0.013818817262367111,910
compas,race,State of art,0.013818817262367111,915
compas,race,State of art,0.013818817262367111,920
compas,race,State of art,0.013818817262367111,925
compas,race,State of art,0.013818817262367111,930
compas,race,State of art,0.013818817262367111,935
compas,race,State of art,0.013818817262367111,940
compas,race,State of art,0.013818817262367111,945
compas,race,State of art,0.013818817262367111,950
compas,race,State of art,0.013818817262367111,955
compas,race,State of art,0.013818817262367111,960
compas,race,State of art,0.013818817262367111,965
compas,race,State of art,0.013818817262367111,970
compas,race,State of art,0.013818817262367111,975
compas,race,State of art,0.013818817262367111,980
compas,race,State of art,0.013818817262367111,985
compas,race,State of art,0.013818817262367111,990
compas,race,State of art,0.013818817262367111,995
compas,race,State of art,0.013818817262367111,1000
compas,race,State of art,0.013818817262367111,1005
compas,race,State of art,0.013818817262367111,1010
compas,race,State of art,0.013818817262367111,1015
compas,race,State of art,0.013818817262367111,1020
compas,race,State of art,0.013818817262367111,1025
compas,race,State of art,0.013818817262367111,1030
compas,race,State of art,0.013818817262367111,1035
compas,race,State of art,0.013818817262367111,1040
compas,race,State of art,0.013818817262367111,1045
compas,race,State of art,0.013818817262367111,1050
compas,race,State of art,0.013818817262367111,1055
compas,race,State of art,0.013818817262367111,1060
compas,race,State of art,0.013818817262367111,1065
compas,race,State of art,0.013818817262367111,1070
compas,race,State of art,0.013818817262367111,1075
compas,race,State of art,0.013818817262367111,1080
compas,race,State of art,0.013818817262367111,1085
compas,race,State of art,0.013818817262367111,1090
compas,race,State of art,0.013818817262367111,1095
compas,race,State of art,0.013818817262367111,1100
compas,race,State of art,0.013818817262367111,1105
compas,race,State of art,0.013818817262367111,1110
compas,race,State of art,0.013818817262367111,1115
compas,race,State of art,0.013818817262367111,1120
compas,race,State of art,0.013818817262367111,1125
compas,race,State of art,0.013818817262367111,1130
compas,race,State of art,0.013818817262367111,1135
compas,race,State of art,0.013818817262367111,1140
compas,race,State of art,0.013818817262367111,1145
compas,race,State of art,0.013818817262367111,1150
compas,race,State of art,0.013818817262367111,1155
compas,sex,State of art,0.0843253968253968,0
compas,sex,State of art,0.018082611832611895,5
compas,sex,State of art,0.005230880230880253,10
compas,sex,State of art,0.005230880230880253,15
compas,sex,State of art,0.004396645021645024,20
compas,sex,State of art,0.004396645021645024,25
compas,sex,State of art,0.004396645021645024,30
compas,sex,State of art,0.004396645021645024,35
compas,sex,State of art,0.004396645021645024,40
compas,sex,State of art,0.004396645021645024,45
compas,sex,State of art,0.004396645021645024,50
compas,sex,State of art,0.004396645021645024,55
compas,sex,State of art,0.004396645021645024,60
compas,sex,State of art,0.004396645021645024,65
compas,sex,State of art,0.004396645021645024,70
compas,sex,State of art,0.004396645021645024,75
compas,sex,State of art,0.004396645021645024,80
compas,sex,State of art,0.004396645021645024,85
compas,sex,State of art,0.004396645021645024,90
compas,sex,State of art,0.004396645021645024,95
compas,sex,State of art,0.004396645021645024,100
compas,sex,State of art,0.004396645021645024,105
compas,sex,State of art,0.004396645021645024,110
compas,sex,State of art,0.004396645021645024,115
compas,sex,State of art,0.004396645021645024,120
compas,sex,State of art,0.004396645021645024,125
compas,sex,State of art,0.004396645021645024,130
compas,sex,State of art,0.004396645021645024,135
compas,sex,State of art,0.004396645021645024,140
compas,sex,State of art,0.004396645021645024,145
compas,sex,State of art,0.004396645021645024,150
compas,sex,State of art,0.004396645021645024,155
compas,sex,State of art,0.004396645021645024,160
compas,sex,State of art,0.004396645021645024,165
compas,sex,State of art,0.004396645021645024,170
compas,sex,State of art,0.004396645021645024,175
compas,sex,State of art,0.004396645021645024,180
compas,sex,State of art,0.004396645021645024,185
compas,sex,State of art,0.004396645021645024,190
compas,sex,State of art,0.004396645021645024,195
compas,sex,State of art,0.004396645021645024,200
compas,sex,State of art,0.004396645021645024,205
compas,sex,State of art,0.004396645021645024,210
compas,sex,State of art,0.004396645021645024,215
compas,sex,State of art,0.004396645021645024,220
compas,sex,State of art,0.004396645021645024,225
compas,sex,State of art,0.004396645021645024,230
compas,sex,State of art,0.004396645021645024,235
compas,sex,State of art,0.004396645021645024,240
compas,sex,State of art,0.004396645021645024,245
compas,sex,State of art,0.004396645021645024,250
compas,sex,State of art,0.004396645021645024,255
compas,sex,State of art,0.004396645021645024,260
compas,sex,State of art,0.004396645021645024,265
compas,sex,State of art,0.004396645021645024,270
compas,sex,State of art,0.004396645021645024,275
compas,sex,State of art,0.004396645021645024,280
compas,sex,State of art,0.004396645021645024,285
compas,sex,State of art,0.004396645021645024,290
compas,sex,State of art,0.004396645021645024,295
compas,sex,State of art,0.004396645021645024,300
compas,sex,State of art,0.004396645021645024,305
compas,sex,State of art,0.004396645021645024,310
compas,sex,State of art,0.004396645021645024,315
compas,sex,State of art,0.004396645021645024,320
compas,sex,State of art,0.004396645021645024,325
compas,sex,State of art,0.004396645021645024,330
compas,sex,State of art,0.004396645021645024,335
compas,sex,State of art,0.004396645021645024,340
compas,sex,State of art,0.004396645021645024,345
compas,sex,State of art,0.004396645021645024,350
compas,sex,State of art,0.004396645021645024,355
compas,sex,State of art,0.004396645021645024,360
compas,sex,State of art,0.004396645021645024,365
compas,sex,State of art,0.004396645021645024,370
compas,sex,State of art,0.004396645021645024,375
compas,sex,State of art,0.004396645021645024,380
compas,sex,State of art,0.004396645021645024,385
compas,sex,State of art,0.004396645021645024,390
compas,sex,State of art,0.004396645021645024,395
compas,sex,State of art,0.004396645021645024,400
compas,sex,State of art,0.004396645021645024,405
compas,sex,State of art,0.004396645021645024,410
compas,sex,State of art,0.004396645021645024,415
compas,sex,State of art,0.004396645021645024,420
compas,sex,State of art,0.004396645021645024,425
compas,sex,State of art,0.004396645021645024,430
compas,sex,State of art,0.004396645021645024,435
compas,sex,State of art,0.004396645021645024,440
compas,sex,State of art,0.004396645021645024,445
compas,sex,State of art,0.004396645021645024,450
compas,sex,State of art,0.004396645021645024,455
compas,sex,State of art,0.004396645021645024,460
compas,sex,State of art,0.004396645021645024,465
compas,sex,State of art,0.004396645021645024,470
compas,sex,State of art,0.004396645021645024,475
compas,sex,State of art,0.004396645021645024,480
compas,sex,State of art,0.004396645021645024,485
compas,sex,State of art,0.004396645021645024,490
compas,sex,State of art,0.004396645021645024,495
compas,sex,State of art,0.004396645021645024,500
compas,sex,State of art,0.004396645021645024,505
compas,sex,State of art,0.004396645021645024,510
compas,sex,State of art,0.004396645021645024,515
compas,sex,State of art,0.004396645021645024,520
compas,sex,State of art,0.004396645021645024,525
compas,sex,State of art,0.004396645021645024,530
compas,sex,State of art,0.004396645021645024,535
compas,sex,State of art,0.004396645021645024,540
compas,sex,State of art,0.004396645021645024,545
compas,sex,State of art,0.004396645021645024,550
compas,sex,State of art,0.004396645021645024,555
compas,sex,State of art,0.004396645021645024,560
compas,sex,State of art,0.004396645021645024,565
compas,sex,State of art,0.004396645021645024,570
compas,sex,State of art,0.004396645021645024,575
compas,sex,State of art,0.004396645021645024,580
compas,sex,State of art,0.004396645021645024,585
compas,sex,State of art,0.004396645021645024,590
compas,sex,State of art,0.004396645021645024,595
compas,sex,State of art,0.004396645021645024,600
compas,sex,State of art,0.004396645021645024,605
compas,sex,State of art,0.004396645021645024,610
compas,sex,State of art,0.004396645021645024,615
compas,sex,State of art,0.004396645021645024,620
compas,sex,State of art,0.004396645021645024,625
compas,sex,State of art,0.004396645021645024,630
compas,sex,State of art,0.004396645021645024,635
compas,sex,State of art,0.004396645021645024,640
compas,sex,State of art,0.004396645021645024,645
compas,sex,State of art,0.004396645021645024,650
compas,sex,State of art,0.004396645021645024,655
compas,sex,State of art,0.004396645021645024,660
compas,sex,State of art,0.004396645021645024,665
compas,sex,State of art,0.004396645021645024,670
compas,sex,State of art,0.004396645021645024,675
compas,sex,State of art,0.004396645021645024,680
compas,sex,State of art,0.004396645021645024,685
compas,sex,State of art,0.004396645021645024,690
compas,sex,State of art,0.004396645021645024,695
compas,sex,State of art,0.004396645021645024,700
compas,sex,State of art,0.004396645021645024,705
compas,sex,State of art,0.004396645021645024,710
compas,sex,State of art,0.004396645021645024,715
compas,sex,State of art,0.004396645021645024,720
compas,sex,State of art,0.004396645021645024,725
compas,sex,State of art,0.004396645021645024,730
compas,sex,State of art,0.004396645021645024,735
compas,sex,State of art,0.004396645021645024,740
compas,sex,State of art,0.004396645021645024,745
compas,sex,State of art,0.004396645021645024,750
compas,sex,State of art,0.004396645021645024,755
compas,sex,State of art,0.004396645021645024,760
compas,sex,State of art,0.004396645021645024,765
compas,sex,State of art,0.004396645021645024,770
compas,sex,State of art,0.004396645021645024,775
compas,sex,State of art,0.004396645021645024,780
compas,sex,State of art,0.004396645021645024,785
compas,sex,State of art,0.004396645021645024,790
compas,sex,State of art,0.004396645021645024,795
compas,sex,State of art,0.004396645021645024,800
compas,sex,State of art,0.004396645021645024,805
compas,sex,State of art,0.004396645021645024,810
compas,sex,State of art,0.004396645021645024,815
compas,sex,State of art,0.004396645021645024,820
compas,sex,State of art,0.004396645021645024,825
compas,sex,State of art,0.004396645021645024,830
compas,sex,State of art,0.004396645021645024,835
compas,sex,State of art,0.004396645021645024,840
compas,sex,State of art,0.004396645021645024,845
compas,sex,State of art,0.004396645021645024,850
compas,sex,State of art,0.004396645021645024,855
compas,sex,State of art,0.004396645021645024,860
compas,sex,State of art,0.004396645021645024,865
compas,sex,State of art,0.004396645021645024,870
compas,sex,State of art,0.004396645021645024,875
compas,sex,State of art,0.004396645021645024,880
compas,sex,State of art,0.004396645021645024,885
compas,sex,State of art,0.004396645021645024,890
compas,sex,State of art,0.004396645021645024,895
compas,sex,State of art,0.004396645021645024,900
compas,sex,State of art,0.004396645021645024,905
compas,sex,State of art,0.004396645021645024,910
compas,sex,State of art,0.004396645021645024,915
compas,sex,State of art,0.004396645021645024,920
compas,sex,State of art,0.004396645021645024,925
compas,sex,State of art,0.004396645021645024,930
compas,sex,State of art,0.004396645021645024,935
compas,sex,State of art,0.004396645021645024,940
compas,sex,State of art,0.004396645021645024,945
compas,sex,State of art,0.004396645021645024,950
compas,sex,State of art,0.004396645021645024,955
compas,sex,State of art,0.004396645021645024,960
compas,sex,State of art,0.004396645021645024,965
compas,sex,State of art,0.004396645021645024,970
compas,sex,State of art,0.004396645021645024,975
compas,sex,State of art,0.004396645021645024,980
compas,sex,State of art,0.004396645021645024,985
compas,sex,State of art,0.004396645021645024,990
compas,sex,State of art,0.004396645021645024,995
compas,sex,State of art,0.004396645021645024,1000
compas,sex,State of art,0.004396645021645024,1005
compas,sex,State of art,0.004396645021645024,1010
compas,sex,State of art,0.004396645021645024,1015
compas,sex,State of art,0.004396645021645024,1020
compas,sex,State of art,0.004396645021645024,1025
compas,sex,State of art,0.004396645021645024,1030
compas,sex,State of art,0.004396645021645024,1035
compas,sex,State of art,0.004396645021645024,1040
compas,sex,State of art,0.004396645021645024,1045
compas,sex,State of art,0.004396645021645024,1050
compas,sex,State of art,0.004396645021645024,1055
compas,sex,State of art,0.004396645021645024,1060
compas,sex,State of art,0.004396645021645024,1065
compas,sex,State of art,0.004396645021645024,1070
compas,sex,State of art,0.004396645021645024,1075
compas,sex,State of art,0.004396645021645024,1080
compas,sex,State of art,0.004396645021645024,1085
compas,sex,State of art,0.004396645021645024,1090
compas,sex,State of art,0.004396645021645024,1095
compas,sex,State of art,0.004396645021645024,1100
compas,sex,State of art,0.004396645021645024,1105
compas,sex,State of art,0.004396645021645024,1110
compas,sex,State of art,0.004396645021645024,1115
compas,sex,State of art,0.004396645021645024,1120
compas,sex,State of art,0.004396645021645024,1125
compas,sex,State of art,0.004396645021645024,1130
compas,sex,State of art,0.004396645021645024,1135
compas,sex,State of art,0.004396645021645024,1140
compas,sex,State of art,0.004396645021645024,1145
compas,sex,State of art,0.004396645021645024,1150
compas,sex,State of art,0.004396645021645024,1155
german,age,State of art,0.11213527851458888,0
german,age,State of art,0.11213527851458888,5
german,age,State of art,0.11213527851458888,10
german,age,State of art,0.11213527851458888,15
german,age,State of art,0.11213527851458888,20
german,age,State of art,0.11213527851458888,25
german,age,State of art,0.11213527851458888,30
german,age,State of art,0.11213527851458888,35
german,age,State of art,0.11213527851458888,40
german,age,State of art,0.11213527851458888,45
german,age,State of art,0.11213527851458888,50
german,age,State of art,0.11213527851458888,55
german,age,State of art,0.11213527851458888,60
german,age,State of art,0.11213527851458888,65
german,age,State of art,0.11213527851458888,70
german,age,State of art,0.11213527851458888,75
german,age,State of art,0.11213527851458888,80
german,age,State of art,0.11213527851458888,85
german,age,State of art,0.11213527851458888,90
german,age,State of art,0.11213527851458888,95
german,age,State of art,0.11213527851458888,100
german,age,State of art,0.11213527851458888,105
german,age,State of art,0.11213527851458888,110
german,age,State of art,0.11213527851458888,115
german,age,State of art,0.11213527851458888,120
german,age,State of art,0.11213527851458888,125
german,age,State of art,0.11213527851458888,130
german,age,State of art,0.11213527851458888,135
german,age,State of art,0.11213527851458888,140
german,age,State of art,0.11213527851458888,145
german,age,State of art,0.11213527851458888,150
german,age,State of art,0.11213527851458888,155
german,age,State of art,0.11213527851458888,160
german,age,State of art,0.11213527851458888,165
german,age,State of art,0.11213527851458888,170
german,age,State of art,0.11213527851458888,175
german,age,State of art,0.11213527851458888,180
german,age,State of art,0.11213527851458888,185
german,age,State of art,0.11213527851458888,190
german,age,State of art,0.11213527851458888,195
german,age,State of art,0.11213527851458888,200
german,age,State of art,0.11213527851458888,205
german,age,State of art,0.11213527851458888,210
german,age,State of art,0.11213527851458888,215
german,age,State of art,0.11213527851458888,220
german,age,State of art,0.11213527851458888,225
german,age,State of art,0.11213527851458888,230
german,age,State of art,0.11213527851458888,235
german,age,State of art,0.11213527851458888,240
german,age,State of art,0.11213527851458888,245
german,age,State of art,0.11213527851458888,250
german,age,State of art,0.11213527851458888,255
german,age,State of art,0.11213527851458888,260
german,age,State of art,0.11213527851458888,265
german,age,State of art,0.11213527851458888,270
german,age,State of art,0.11213527851458888,275
german,age,State of art,0.11213527851458888,280
german,age,State of art,0.11213527851458888,285
german,age,State of art,0.11213527851458888,290
german,age,State of art,0.11213527851458888,295
german,age,State of art,0.11213527851458888,300
german,age,State of art,0.11213527851458888,305
german,age,State of art,0.11213527851458888,310
german,age,State of art,0.11213527851458888,315
german,age,State of art,0.11213527851458888,320
german,age,State of art,0.11213527851458888,325
german,age,State of art,0.11213527851458888,330
german,age,State of art,0.11213527851458888,335
german,age,State of art,0.11213527851458888,340
german,age,State of art,0.11213527851458888,345
german,age,State of art,0.11213527851458888,350
german,age,State of art,0.11213527851458888,355
german,age,State of art,0.11213527851458888,360
german,age,State of art,0.11213527851458888,365
german,age,State of art,0.11213527851458888,370
german,age,State of art,0.11213527851458888,375
german,age,State of art,0.11213527851458888,380
german,age,State of art,0.11213527851458888,385
german,age,State of art,0.11213527851458888,390
german,age,State of art,0.11213527851458888,395
german,age,State of art,0.11213527851458888,400
german,age,State of art,0.11213527851458888,405
german,age,State of art,0.11213527851458888,410
german,age,State of art,0.11213527851458888,415
german,age,State of art,0.11213527851458888,420
german,age,State of art,0.11213527851458888,425
german,age,State of art,0.11213527851458888,430
german,age,State of art,0.11213527851458888,435
german,age,State of art,0.11213527851458888,440
german,age,State of art,0.11213527851458888,445
german,age,State of art,0.11213527851458888,450
german,age,State of art,0.11213527851458888,455
german,age,State of art,0.11213527851458888,460
german,age,State of art,0.11213527851458888,465
german,age,State of art,0.11213527851458888,470
german,age,State of art,0.11213527851458888,475
german,age,State of art,0.11213527851458888,480
german,age,State of art,0.11213527851458888,485
german,age,State of art,0.11213527851458888,490
german,age,State of art,0.11213527851458888,495
german,age,State of art,0.11213527851458888,500
german,age,State of art,0.11213527851458888,505
german,age,State of art,0.11213527851458888,510
german,age,State of art,0.11213527851458888,515
german,age,State of art,0.11213527851458888,520
german,age,State of art,0.11213527851458888,525
german,age,State of art,0.11213527851458888,530
german,age,State of art,0.11213527851458888,535
german,age,State of art,0.11213527851458888,540
german,age,State of art,0.11213527851458888,545
german,age,State of art,0.11213527851458888,550
german,age,State of art,0.11213527851458888,555
german,age,State of art,0.11213527851458888,560
german,age,State of art,0.11213527851458888,565
german,age,State of art,0.11213527851458888,570
german,age,State of art,0.11213527851458888,575
german,age,State of art,0.11213527851458888,580
german,age,State of art,0.11213527851458888,585
german,age,State of art,0.11213527851458888,590
german,age,State of art,0.11213527851458888,595
german,age,State of art,0.11213527851458888,600
german,age,State of art,0.11213527851458888,605
german,age,State of art,0.11213527851458888,610
german,age,State of art,0.11213527851458888,615
german,age,State of art,0.11213527851458888,620
german,age,State of art,0.11213527851458888,625
german,age,State of art,0.11213527851458888,630
german,age,State of art,0.11213527851458888,635
german,age,State of art,0.11213527851458888,640
german,age,State of art,0.11213527851458888,645
german,age,State of art,0.11213527851458888,650
german,age,State of art,0.11213527851458888,655
german,age,State of art,0.11213527851458888,660
german,age,State of art,0.11213527851458888,665
german,age,State of art,0.11213527851458888,670
german,age,State of art,0.11213527851458888,675
german,age,State of art,0.11213527851458888,680
german,age,State of art,0.11213527851458888,685
german,age,State of art,0.11213527851458888,690
german,age,State of art,0.11213527851458888,695
german,age,State of art,0.11213527851458888,700
german,age,State of art,0.11213527851458888,705
german,age,State of art,0.11213527851458888,710
german,age,State of art,0.11213527851458888,715
german,age,State of art,0.11213527851458888,720
german,age,State of art,0.11213527851458888,725
german,age,State of art,0.11213527851458888,730
german,age,State of art,0.11213527851458888,735
german,age,State of art,0.11213527851458888,740
german,age,State of art,0.11213527851458888,745
german,age,State of art,0.11213527851458888,750
german,age,State of art,0.11213527851458888,755
german,age,State of art,0.11213527851458888,760
german,age,State of art,0.11213527851458888,765
german,age,State of art,0.11213527851458888,770
german,age,State of art,0.11213527851458888,775
german,age,State of art,0.11213527851458888,780
german,age,State of art,0.11213527851458888,785
german,age,State of art,0.11213527851458888,790
german,age,State of art,0.11213527851458888,795
german,age,State of art,0.11213527851458888,800
german,age,State of art,0.11213527851458888,805
german,age,State of art,0.11213527851458888,810
german,age,State of art,0.11213527851458888,815
german,age,State of art,0.11213527851458888,820
german,age,State of art,0.11213527851458888,825
german,age,State of art,0.11213527851458888,830
german,age,State of art,0.11213527851458888,835
german,age,State of art,0.11213527851458888,840
german,age,State of art,0.11213527851458888,845
german,age,State of art,0.11213527851458888,850
german,age,State of art,0.11213527851458888,855
german,age,State of art,0.11213527851458888,860
german,age,State of art,0.11213527851458888,865
german,age,State of art,0.11213527851458888,870
german,age,State of art,0.11213527851458888,875
german,age,State of art,0.11213527851458888,880
german,age,State of art,0.11213527851458888,885
german,age,State of art,0.11213527851458888,890
german,age,State of art,0.11213527851458888,895
german,age,State of art,0.11213527851458888,900
german,age,State of art,0.11213527851458888,905
german,age,State of art,0.11213527851458888,910
german,age,State of art,0.11213527851458888,915
german,age,State of art,0.11213527851458888,920
german,age,State of art,0.11213527851458888,925
german,age,State of art,0.11213527851458888,930
german,age,State of art,0.11213527851458888,935
german,age,State of art,0.11213527851458888,940
german,age,State of art,0.11213527851458888,945
german,age,State of art,0.11213527851458888,950
german,age,State of art,0.11213527851458888,955
german,age,State of art,0.11213527851458888,960
german,age,State of art,0.11213527851458888,965
german,age,State of art,0.11213527851458888,970
german,age,State of art,0.11213527851458888,975
german,age,State of art,0.11213527851458888,980
german,age,State of art,0.11213527851458888,985
german,age,State of art,0.11213527851458888,990
german,age,State of art,0.11213527851458888,995
german,age,State of art,0.11213527851458888,1000
german,age,State of art,0.11213527851458888,1005
german,age,State of art,0.11213527851458888,1010
german,age,State of art,0.11213527851458888,1015
german,age,State of art,0.11213527851458888,1020
german,age,State of art,0.11213527851458888,1025
german,age,State of art,0.11213527851458888,1030
german,age,State of art,0.11213527851458888,1035
german,age,State of art,0.11213527851458888,1040
german,age,State of art,0.11213527851458888,1045
german,age,State of art,0.11213527851458888,1050
german,age,State of art,0.11213527851458888,1055
german,age,State of art,0.11213527851458888,1060
german,age,State of art,0.11213527851458888,1065
